
set I:= 2	3	4 5 6	7 	8	9	10	11 12 13	14	15 16	17	18	19	20 21 22 
23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51
52 53 54 55;

set Nodos:= 1 2	3	4 5 6	7 	8	9	10	11 12 13	14	15 16	17	18	19	20 21 22
23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51
52 53 54 55;

set K:= 1 2 3;
set R:= A B C;
set T:= A B C;


param: xcoord	ycoord :=
1	36	64
2	94	47
3	10	23
4	16	46
5	25	79
6	41	30
7	81	45
8	14	79
9	42	56
10	90	17
11	41	39
12	21	14
13	41	46
14	65	96
15	13	49
16	21	14
17	57	2
18	14	42
19	66	62
20	58	96
21	5	51
22	41	50
23	50	99
24	84	85
25	97	90
26	47	76
27	11	54
28	60	97
29	60	89
30	58	68
31	30	93
32	9	60
33	47	44
34	19	40
35	15	40
36	88	21
37	33	58
38	21	51
39	57	7
40	81	6
41	49	6
42	51	78
43	9	62
44	84	36
45	95	76
46	89	44
47	10	49
48	69	16
49	75	66
50	97	11
51	74	69
52	1	14
53	96	91
54	46	22
55	74	92


;

param Q:=
1   15000
2   15000
3   20000
;

param P:=
A   5000
B   10000
C   15000
;


param alfa:=
A   1
B    .70
C    .30
;

param q:  A   B   C:=
1	0	0	0
2	150	0	0
3	0	600	0
4	0	0	1250
5	200	0	0
6	0	550	0
7	0	0	1000
8	1050	0	0
9	0	500	0
10	0	0	1000
11	650	0	0
12	0	700	0
13	0	0	800
14	850	0	0
15	0	550	0
16	0	0	1800
17	300	0	0
18	0	350	0
19	0	0	1050
20	550	0	0
21	0	850	0
22	0	0	1100
23	500	0	0
24	0	950	0
25	0	0	1050
26	1150	0	0
27	0	950	0
28	0	0	750
29	1100	0	0
30	0	350	0
31	0	0	550
32	750	0	0
33	0	1100	0
34	0	0	600
35	1200	0	0
36	0	1250	0
37	0	0	100
38	750	0	0
39	0	900	0
40	0	0	650
41	150	0	0
42	0	1000	0
43	0	0	700
44	500	0	0
45	0	500	0
46	0	0	3300
47	500	0	0
48	0	350	0
49	0	0	600
50	1200	0	0
51	0	250	0
52	0	0	900
53	350	0	0
54	0	550	0
55	0	0	600

;

param a:  A   B   C:=
1	0	0	0
2	1	0	0
3	0	1	0
4	0	0	1
5	1	0	0
6	0	1	0
7	0	0	1
8	1	0	0
9	0	1	0
10	0	0	1
11	1	0	0
12	0	1	0
13	0	0	1
14	1	0	0
15	0	1	0
16	0	0	1
17	1	0	0
18	0	1	0
19	0	0	1
20	1	0	0
21	0	1	0
22	0	0	1
23	1	0	0
24	0	1	0
25	0	0	1
26	1	0	0
27	0	1	0
28	0	0	1
29	1	0	0
30	0	1	0
31	0	0	1
32	1	0	0
33	0	1	0
34	0	0	1
35	1	0	0
36	0	1	0
37	0	0	1
38	1	0	0
39	0	1	0
40	0	0	1
41	1	0	0
42	0	1	0
43	0	0	1
44	1	0	0
45	0	1	0
46	0	0	1
47	1	0	0
48	0	1	0
49	0	0	1
50	1	0	0
51	0	1	0
52	0	0	1
53	1	0	0
54 0 1 0
55 0 0 1
;

param qu :=
1	0
2	150
3	600
4	1250
5	200
6	550
7	1000
8	1050
9	500
10	1000
11	650
12	700
13	800
14	850
15	550
16	1800
17	300
18	350
19	1050
20	550
21	850
22	1100
23	500
24	950
25	1050
26	1150
27	950
28	750
29	1100
30	350
31	550
32	750
33	1100
34	600
35	1200
36	1250
37	100
38	750
39	900
40	650
41	150
42	1000
43	700
44	500
45	500
46	3300
47	500
48	350
49	600
50	1200
51	250
52	900
53	350
54	550
55	600

;

set IT:=
(	2	,	A	)
(	3	,	B	)
(	4	,	C	)
(	5	,	A	)
(	6	,	B	)
(	7	,	C	)
(	8	,	A	)
(	9	,	B	)
(	10	,	C	)
(	11	,	A	)
(	12	,	B	)
(	13	,	C	)
(	14	,	A	)
(	15	,	B	)
(	16	,	C	)
(	17	,	A	)
(	18	,	B	)
(	19	,	C	)
(	20	,	A	)
(	21	,	B	)
(	22	,	C	)
(	23	,	A	)
(	24	,	B	)
(	25	,	C	)
(	26	,	A	)
(	27	,	B	)
(	28	,	C	)
(	29	,	A	)
(	30	,	B	)
(	31	,	C	)
(	32	,	A	)
(	33	,	B	)
(	34	,	C	)
(	35	,	A	)
(	36	,	B	)
(	37	,	C	)
(	38	,	A	)
(	39	,	B	)
(	40	,	C	)
(	41	,	A	)
(	42	,	B	)
(	43	,	C	)
(	44	,	A	)
(	45	,	B	)
(	46	,	C	)
(	47	,	A	)
(	48	,	B	)
(	49	,	C	)
(	50	,	A	)
(	51	,	B	)
(	52	,	C	)
(	53	,	A	)
(54, B)
(55,C)
;
