
set I:= 2	3	4 5 6	7 	8	9	10	11 12 13	14	15 16	17	18	19	20 21 22 
23 24 25 26 27 28 29 30 31 32 33 34 ;

set Nodos:= 1 2	3	4 5 6	7 	8	9	10	11 12 13	14	15 16	17	18	19	20 21 22
23 24 25 26 27 28 29 30 31 32 33 34;

set K:= 1 2 3;
set R:= A B C;
set T:= A B C;


param: xcoord	ycoord :=
1	73	39
2	67	91
3	39	21
4	3	9
5	97	15
6	91	65
7	55	75
8	55	71
9	57	85
10	21	15
11	47	57
12	51	97
13	11	11
14	43	59
15	63	69
16	55	77
17	35	11
18	27	91
19	49	25
20	29	93
21	71	27
22	31	43
23	27	9
24	67	99
25	87	81
26	23	81
27	89	33
28	71	91
29	19	77
30	65	77
31	87	79
32	19	83
33	1	59
34	55	7

;

param Q:=
1   20000
2   20000
3   15000
;

param P:=
A   10000
B   12000
C   14000
;


param alfa:=
A   1
B    .70
C    .30
;

param q:  A   B   C:=
1	0	0	0
2	2300	0	0
3	0	300	0
4	0	0	2400
5	1500	0	0
6	0	1500	0
7	0	0	2400
8	700	0	0
9	0	2500	0
10	0	0	1300
11	500	0	0
12	0	700	0
13	0	0	500
14	1400	0	0
15	0	1300	0
16	0	0	500
17	2400	0	0
18	0	1500	0
19	0	0	900
20	1600	0	0
21	0	1300	0
22	0	0	1600
23	1300	0	0
24	0	2400	0
25	0	0	2000
26	2300	0	0
27	0	2000	0
28	0	0	300
29	1500	0	0
30	0	1200	0
31	0	0	1900
32	400	0	0
33	0	1500	0
34	0	0	100

;

param a:  A   B   C:=
1	0	0	0
2	1	0	0
3	0	1	0
4	0	0	1
5	1	0	0
6	0	1	0
7	0	0	1
8	1	0	0
9	0	1	0
10	0	0	1
11	1	0	0
12	0	1	0
13	0	0	1
14	1	0	0
15	0	1	0
16	0	0	1
17	1	0	0
18	0	1	0
19	0	0	1
20	1	0	0
21	0	1	0
22	0	0	1
23	1	0	0
24	0	1	0
25	0	0	1
26	1	0	0
27	0	1	0
28	0	0	1
29	1	0	0
30	0	1	0
31	0	0	1
32	1	0	0
33	0	1	0
34 0 0 1

;

param qu :=
1	0
2	2300
3	300
4	2400
5	1500
6	1500
7	2400
8	700
9	2500
10	1300
11	500
12	700
13	500
14	1400
15	1300
16	500
17	2400
18	1500
19	900
20	1600
21	1300
22	1600
23	1300
24	2400
25	2000
26	2300
27	2000
28	300
29	1500
30	1200
31	1900
32	400
33	1500
34	100




;

set IT:=
(	2	,	A	)
(	3	,	B	)
(	4	,	C	)
(	5	,	A	)
(	6	,	B	)
(	7	,	C	)
(	8	,	A	)
(	9	,	B	)
(	10	,	C	)
(	11	,	A	)
(	12	,	B	)
(	13	,	C	)
(	14	,	A	)
(	15	,	B	)
(	16	,	C	)
(	17	,	A	)
(	18	,	B	)
(	19	,	C	)
(	20	,	A	)
(	21	,	B	)
(	22	,	C	)
(	23	,	A	)
(	24	,	B	)
(	25	,	C	)
(	26	,	A	)
(	27	,	B	)
(	28	,	C	)
(	29	,	A	)
(	30	,	B	)
(	31	,	C	)
(	32	,	A	)
(	33	,	B	)
(34, C)
;
