
set I:= 2	3	4 5 6	7 	8	9	10	11 12 13	14	15 16	17	18	19	20 21 22 
23 24 25 26 27 28 29 30 31 32 33  ;

set Nodos:= 1 2	3	4 5 6	7 	8	9	10	11 12 13	14	15 16	17	18	19	20 21 22
23 24 25 26 27 28 29 30 31 32 33;

set K:= 1 2 3;
set R:= A B C;
set T:= A B C;


param: xcoord	ycoord :=
1	42	68
2	77	97
3	28	64
4	77	39
5	32	33
6	32	8
7	42	92
8	8	3
9	7	14
10	82	17
11	48	13
12	53	82
13	39	27
14	7	24
15	67	98
16	54	52
17	72	43
18	73	3
19	59	77
20	58	97
21	23	43
22	68	98
23	47	62
24	52	72
25	32	88
26	39	7
27	17	8
28	38	7
29	58	74
30	82	67
31	42	7
32	68	82
33	7	48

;

param Q:=
1   25000
2   20000
3   15000
;

param P:=
A   15000
B   8000
C   6000
;


param alfa:=
A   1
B    .70
C    .30
;

param q:  A   B   C:=
1	0	0	0
2	500	0	0
3	0	2300	0
4	0	0	1400
5	1300	0	0
6	0	800	0
7	0	0	1800
8	1900	0	0
9	0	1000	0
10	0	0	1800
11	2000	0	0
12	0	500	0
13	0	0	900
14	2300	0	0
15	0	900	0
16	0	0	1800
17	1000	0	0
18	0	2400	0
19	0	0	1300
20	1400	0	0
21	0	800	0
22	0	0	1000
23	1900	0	0
24	0	1400	0
25	0	0	1300
26	1400	0	0
27	0	200	0
28	0	0	2300
29	1500	0	0
30	0	800	0
31	0	0	2000
32	2400	0	0
33	0	300	0

;

param a:  A   B   C:=
1	0	0	0
2	1	0	0
3	0	1	0
4	0	0	1
5	1	0	0
6	0	1	0
7	0	0	1
8	1	0	0
9	0	1	0
10	0	0	1
11	1	0	0
12	0	1	0
13	0	0	1
14	1	0	0
15	0	1	0
16	0	0	1
17	1	0	0
18	0	1	0
19	0	0	1
20	1	0	0
21	0	1	0
22	0	0	1
23	1	0	0
24	0	1	0
25	0	0	1
26	1	0	0
27	0	1	0
28	0	0	1
29	1	0	0
30	0	1	0
31	0	0	1
32	1	0	0
33	0	1	0


;

param qu :=
1	0
2	500
3	2300
4	1400
5	1300
6	800
7	1800
8	1900
9	1000
10	1800
11	2000
12	500
13	900
14	2300
15	900
16	1800
17	1000
18	2400
19	1300
20	1400
21	800
22	1000
23	1900
24	1400
25	1300
26	1400
27	200
28	2300
29	1500
30	800
31	2000
32	2400
33	300



;

set IT:=
(	2	,	A	)
(	3	,	B	)
(	4	,	C	)
(	5	,	A	)
(	6	,	B	)
(	7	,	C	)
(	8	,	A	)
(	9	,	B	)
(	10	,	C	)
(	11	,	A	)
(	12	,	B	)
(	13	,	C	)
(	14	,	A	)
(	15	,	B	)
(	16	,	C	)
(	17	,	A	)
(	18	,	B	)
(	19	,	C	)
(	20	,	A	)
(	21	,	B	)
(	22	,	C	)
(	23	,	A	)
(	24	,	B	)
(	25	,	C	)
(	26	,	A	)
(	27	,	B	)
(	28	,	C	)
(	29	,	A	)
(	30	,	B	)
(	31	,	C	)
(	32	,	A	)
(	33	,	B	)

;
