
set I:= 2	3	4 5 6	7 	8	9	10	11 12 13	14	15 16	17	18	19	20 21 22 
23 24 25 26 27 28 29 30 31 32 33;
set Nodos:= 1 2	3	4 5 6	7 	8	9	10	11 12 13	14	15 16	17	18	19	20 21 22
23 24 25 26 27 28 29 30 31 32 33;

set K:= 1 2 3;
set R:= A B C;
set T:= A B C;


param: xcoord	ycoord :=
1 292 495
2 298 427
3 309 445
4 307 464
5 336 475
6 320 439
7 321 437
8 322 437
9 323 433
10 324 433
11 323 429
12 314 435
13 311 442
14 304 427
15 293 421
16 296 418
17 261 384
18 297 410
19 315 407
20 314 406
21 321 391
22 321 398
23 314 394
24 313 378
25 304 382
26 295 402
27 283 406
28 279 399
29 271 401
30 264 414
31 277 439
32 290 434
33 319 433
;

param Q:=
1   20000
2   20000
3   15000
;

param P:=
A   8000
B   7000
C   6000
;


param alfa:=
A   1
B    .7
C    .3
;

param q:  A   B   C:=
1	0	0	0
2	700	0	0
3	0	400	0
4	0	0	400
5	1200	0	0
6	0	40	0
7	0	0	80
8	2000	0	0
9	0	900	0
10	0	0	600
11	750	0	0
12	0	1500	0
13	0	0	150
14	250	0	0
15	0	1600	0
16	0	0	450
17	700	0	0
18	0	550	0
19	0	0	650
20	200	0	0
21	0	400	0
22	0	0	300
23	1300	0	0
24	0	700	0
25	0	0	750
26	1400	0	0
27	0	4000	0
28	0	0	600
29	1000	0	0
30	0	500	0
31	0	0	2500
32	1700	0	0
33	0	1100	0

;

param a:  A   B   C:=
1	0	0	0
2	1	0	0
3	0	1	0
4	0	0	1
5	1	0	0
6	0	1	0
7	0	0	1
8	1	0	0
9	0	1	0
10	0	0	1
11	1	0	0
12	0	1	0
13	0	0	1
14	1	0	0
15	0	1	0
16	0	0	1
17	1	0	0
18	0	1	0
19	0	0	1
20	1	0	0
21	0	1	0
22	0	0	1
23	1	0	0
24	0	1	0
25	0	0	1
26	1	0	0
27	0	1	0
28	0	0	1
29	1	0	0
30	0	1	0
31	0	0	1
32	1	0	0
33	0	1	0
;

param qu :=
1	0
2	700
3	400
4	400
5	1200
6	40
7	80
8	2000
9	900
10	600
11	750
12	1500
13	150
14	250
15	1600
16	450
17	700
18	550
19	650
20	200
21	400
22	300
23	1300
24	700
25	750
26	1400
27	4000
28	600
29	1000
30	500
31	2500
32	1700
33	1100
;

set IT:=
(	2	,	A	)
(	3	,	B	)
(	4	,	C	)
(	5	,	A	)
(	6	,	B	)
(	7	,	C	)
(	8	,	A	)
(	9	,	B	)
(	10	,	C	)
(	11	,	A	)
(	12	,	B	)
(	13	,	C	)
(	14	,	A	)
(	15	,	B	)
(	16	,	C	)
(	17	,	A	)
(	18	,	B	)
(	19	,	C	)
(	20	,	A	)
(	21	,	B	)
(	22	,	C	)
(	23	,	A	)
(	24	,	B	)
(	25	,	C	)
(	26	,	A	)
(	27	,	B	)
(	28	,	C	)
(	29	,	A	)
(	30	,	B	)
(	31	,	C	)
(	32	,	A	)
(	33	,	B	)
;
