
set I:= 2	3	4 5 6	7 	8	9	10	11 12 13	14	15 16	17	18	19	20 21 22 
23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39;

set Nodos:= 1 2	3	4 5 6	7 	8	9	10	11 12 13	14	15 16	17	18	19	20 21 22
23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39;

set K:= 1 2 3;
set R:= A B C;
set T:= A B C;


param: xcoord	ycoord :=
1	9	35
2	43	19
3	79	35
4	93	7
5	13	35
6	67	13
7	31	77
8	81	7
9	27	49
10	27	35
11	69	23
12	31	51
13	27	27
14	15	83
15	7	35
16	53	25
17	75	13
18	47	49
19	25	33
20	1	23
21	45	11
22	1	47
23	93	15
24	41	9
25	75	55
26	3	1
27	51	67
28	57	91
29	21	97
30	55	13
31	3	71
32	37	19
33	73	21
34	19	19
35	75	73
36	93	49
37	41	87
38	97	73
39	45	29


;

param Q:=
1   20000
2   20000
3   20000
;

param P:=
A   10000
B   12000
C   14000
;


param alfa:=
A   1
B    .70
C    .30
;

param q:  A   B   C:=
1	0	0	0
2	500	0	0
3	0	2400	0
4	0	0	300
5	2000	0	0
6	0	2600	0
7	0	0	2300
8	1500	0	0
9	0	300	0
10	0	0	2000
11	1600	0	0
12	0	900	0
13	0	0	2100
14	300	0	0
15	0	2400	0
16	0	0	1400
17	600	0	0
18	0	600	0
19	0	0	1300
20	500	0	0
21	0	300	0
22	0	0	300
23	2000	0	0
24	0	1600	0
25	0	0	2200
26	1000	0	0
27	0	1200	0
28	0	0	2000
29	2400	0	0
30	0	600	0
31	0	0	100
32	200	0	0
33	0	1300	0
34	0	0	700
35	600	0	0
36	0	2400	0
37	0	0	1900
38	1400	0	0
39	0	700	0


;

param a:  A   B   C:=
1	0	0	0
2	1	0	0
3	0	1	0
4	0	0	1
5	1	0	0
6	0	1	0
7	0	0	1
8	1	0	0
9	0	1	0
10	0	0	1
11	1	0	0
12	0	1	0
13	0	0	1
14	1	0	0
15	0	1	0
16	0	0	1
17	1	0	0
18	0	1	0
19	0	0	1
20	1	0	0
21	0	1	0
22	0	0	1
23	1	0	0
24	0	1	0
25	0	0	1
26	1	0	0
27	0	1	0
28	0	0	1
29	1	0	0
30	0	1	0
31	0	0	1
32	1	0	0
33	0	1	0
34 0 0 1
35 1 0 0
36 0 1 0
37 0 0 1
38 1 0 0
39 0 1 0
;

param qu :=
1	0
2	500
3	2400
4	300
5	2000
6	2600
7	2300
8	1500
9	300
10	2000
11	1600
12	900
13	2100
14	300
15	2400
16	1400
17	600
18	600
19	1300
20	500
21	300
22	300
23	2000
24	1600
25	2200
26	1000
27	1200
28	2000
29	2400
30	600
31	100
32	200
33	1300
34	700
35	600
36	2400
37	1900
38	400
39	700

;

set IT:=
(	2	,	A	)
(	3	,	B	)
(	4	,	C	)
(	5	,	A	)
(	6	,	B	)
(	7	,	C	)
(	8	,	A	)
(	9	,	B	)
(	10	,	C	)
(	11	,	A	)
(	12	,	B	)
(	13	,	C	)
(	14	,	A	)
(	15	,	B	)
(	16	,	C	)
(	17	,	A	)
(	18	,	B	)
(	19	,	C	)
(	20	,	A	)
(	21	,	B	)
(	22	,	C	)
(	23	,	A	)
(	24	,	B	)
(	25	,	C	)
(	26	,	A	)
(	27	,	B	)
(	28	,	C	)
(	29	,	A	)
(	30	,	B	)
(	31	,	C	)
(	32	,	A	)
(	33	,	B	)
(34, C)
(35, A)
(36, B)
(37, C)
(38, A)
(39, B)
;
