
set I:= 2	3	4 5 6	7 	8	9	10	11 12 13	14	15 16	17	18	19	20 21 22 
23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51
52 53 54 ;

set Nodos:= 1 2	3	4 5 6	7 	8	9	10	11 12 13	14	15 16	17	18	19	20 21 22
23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51
52 53 54;

set K:= 1 2 3;
set R:= A B C;
set T:= A B C;


param: xcoord	ycoord :=
1	61	5
2	85	53
3	17	57
4	49	93
5	69	11
6	87	15
7	49	39
8	87	23
9	19	83
10	69	87
11	69	43
12	49	67
13	17	61
14	45	61
15	21	53
16	71	37
17	53	23
18	77	63
19	89	7
20	21	83
21	77	25
22	85	95
23	43	93
24	75	25
25	1	43
26	7	7
27	81	69
28	23	57
29	81	15
30	77	35
31	49	3
32	21	93
33	41	37
34	71	91
35	31	13
36	69	33
37	91	47
38	13	69
39	65	75
40	91	27
41	9	85
42	15	19
43	7	37
44	61	11
45	59	83
46	85	69
47	15	29
48	1	13
49	1	83
50	85	31
51	95	25
52	5	33
53	51	11
54	51	85

;

param Q:=
1   15000
2   15000
3   15000
;

param P:=
A   5000
B   5000
C   5000
;


param alfa:=
A   1
B    .70
C    .30
;

param q:  A   B   C:=
1	0	0	0
2	1200	0	0
3	0	450	0
4	0	0	750
5	850	0	0
6	0	100	0
7	0	0	950
8	500	0	0
9	0	850	0
10	0	0	1000
11	800	0	0
12	0	400	0
13	0	0	600
14	150	0	0
15	0	1150	0
16	0	0	200
17	1150	0	0
18	0	1000	0
19	0	0	100
20	950	0	0
21	0	100	0
22	0	0	1150
23	1150	0	0
24	0	250	0
25	0	0	600
26	750	0	0
27	0	450	0
28	0	0	650
29	900	0	0
30	0	800	0
31	0	0	350
32	300	0	0
33	0	100	0
34	0	0	400
35	100	0	0
36	0	100	0
37	0	0	200
38	650	0	0
39	0	900	0
40	0	0	450
41	950	0	0
42	0	150	0
43	0	0	700
44	950	0	0
45	0	1050	0
46	0	0	200
47	300	0	0
48	0	1100	0
49	0	0	650
50	500	0	0
51	0	900	0
52	0	0	250
53	450	0	0
54	0 1800	0	


;

param a:  A   B   C:=
1	0	0	0
2	1	0	0
3	0	1	0
4	0	0	1
5	1	0	0
6	0	1	0
7	0	0	1
8	1	0	0
9	0	1	0
10	0	0	1
11	1	0	0
12	0	1	0
13	0	0	1
14	1	0	0
15	0	1	0
16	0	0	1
17	1	0	0
18	0	1	0
19	0	0	1
20	1	0	0
21	0	1	0
22	0	0	1
23	1	0	0
24	0	1	0
25	0	0	1
26	1	0	0
27	0	1	0
28	0	0	1
29	1	0	0
30	0	1	0
31	0	0	1
32	1	0	0
33	0	1	0
34	0	0	1
35	1	0	0
36	0	1	0
37	0	0	1
38	1	0	0
39	0	1	0
40	0	0	1
41	1	0	0
42	0	1	0
43	0	0	1
44	1	0	0
45	0	1	0
46	0	0	1
47	1	0	0
48	0	1	0
49	0	0	1
50	1	0	0
51	0	1	0
52	0	0	1
53	1	0	0
54 0 1 0
;

param qu :=
1	0
2	1200
3	450
4	750
5	850
6	100
7	950
8	500
9	850
10	1000
11	800
12	400
13	600
14	150
15	1150
16	200
17	1150
18	1000
19	100
20	950
21	100
22	1150
23	1150
24	250
25	600
26	750
27	450
28	650
29	900
30	800
31	350
32	300
33	100
34	400
35	100
36	100
37	200
38	650
39	900
40	450
41	950
42	150
43	700
44	950
45	1050
46	200
47	300
48	1100
49	650
50	500
51	900
52	250
53	450
54	1800

;

set IT:=
(	2	,	A	)
(	3	,	B	)
(	4	,	C	)
(	5	,	A	)
(	6	,	B	)
(	7	,	C	)
(	8	,	A	)
(	9	,	B	)
(	10	,	C	)
(	11	,	A	)
(	12	,	B	)
(	13	,	C	)
(	14	,	A	)
(	15	,	B	)
(	16	,	C	)
(	17	,	A	)
(	18	,	B	)
(	19	,	C	)
(	20	,	A	)
(	21	,	B	)
(	22	,	C	)
(	23	,	A	)
(	24	,	B	)
(	25	,	C	)
(	26	,	A	)
(	27	,	B	)
(	28	,	C	)
(	29	,	A	)
(	30	,	B	)
(	31	,	C	)
(	32	,	A	)
(	33	,	B	)
(	34	,	C	)
(	35	,	A	)
(	36	,	B	)
(	37	,	C	)
(	38	,	A	)
(	39	,	B	)
(	40	,	C	)
(	41	,	A	)
(	42	,	B	)
(	43	,	C	)
(	44	,	A	)
(	45	,	B	)
(	46	,	C	)
(	47	,	A	)
(	48	,	B	)
(	49	,	C	)
(	50	,	A	)
(	51	,	B	)
(	52	,	C	)
(	53	,	A	)
(54, B)
;
